Load address: $1800 Init address: $1800 Play address: $1806
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  1436 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|  1437 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|  1438 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|  1439 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|  1440 | 010C  C-0 80  11 00A8 800 | 0C8F  F#3 AA  41 .... 800 | 10C3  B-3 AF  41 .... 400 | .... .. ... . |
|  1441 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|  1442 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  40 .... 940 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|  1443 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|  1444 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|  1445 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|  1446 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... B40 | 151F (D#4 B3) .. .... 640 | .... .. ... . |
|  1447 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... BA0 | 10C3 (B-3 AF) .. .... 680 | .... .. ... . |
|  1448 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|  1449 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|  1450 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|  1451 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|  1452 | 0430  B-1 97  41 0DFA 400 | ....  ... ..  .. .... E60 | 10C3  B-3 AF  41 .... 400 | .... .. ... . |
|  1453 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... EF8 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|  1454 | ....  ... ..  40 .... 540 | ....  ... ..  .. .... F90 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|  1455 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... EF8 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|  1456 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... E60 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|  1457 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|  1458 | ....  ... ..  .. .... 740 | 0C8F  F#3 AA  41 .... 800 | 151F (D#4 B3) .. .... 640 | .... .. ... . |
|  1459 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... 8A0 | 10C3 (B-3 AF) .. .... 680 | .... .. ... . |
|  1460 | ....  ... ..  .. .... 800 | ....  ... ..  40 .... 940 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|  1461 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|  1462 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|  1463 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|  1464 | 0547  D#2 9B  41 .... 400 | ....  ... ..  .. .... B40 | 010C  C-0 80  11 0DF8 800 | .... .. ... . |
|  1465 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... BA0 | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1466 | ....  ... ..  40 .... 540 | ....  ... ..  .. .... C00 | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1467 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... C98 | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1468 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... D30 | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1469 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... DC8 | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1470 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... E60 | 2000 (B-4 BB) .. .... ... | .... .. ... . |
|  1471 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... EF8 | 1000 (B-3 AF) .. .... ... | .... .. ... . |
|  1472 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... F90 | 3000 (F#5 C2) .. .... ... | .... .. ... . |
|  1473 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... EF8 | 0D00 (G-3 AB) 10 .... ... | .... .. ... . |
|  1474 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... E60 | ....  ... ..  .. .... ... | .... .. ... . |
|  1475 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | ....  ... ..  .. .... ... | .... .. ... . |
|  1476 | 0647  F#2 9E  41 .... 400 | 0FD2  A#3 AE  41 .... 800 | 10C3  B-3 AF  41 00E8 400 | .... .. ... . |
|  1477 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|  1478 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|  1479 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|  1480 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|  1481 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|  1482 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 151F (D#4 B3) .. .... 640 | .... .. ... . |
|  1483 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 10C3 (B-3 AF) .. .... 680 | .... .. ... . |
|  1484 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|  1485 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|  1486 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|  1487 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|  1488 | 010C  C-0 80  11 00A8 800 | 0E18  G#3 AC  41 .... 800 | 151F (D#4 B3) .. .... 7C0 | .... .. ... . |
|  1489 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... 8A0 | 10C3 (B-3 AF) .. .... 800 | .... .. ... . |
|  1490 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  40 .... 940 | 191E (F#4 B6) .. .... 840 | .... .. ... . |
|  1491 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 880 | .... .. ... . |
|  1492 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 8C0 | .... .. ... . |
|  1493 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 920 | .... .. ... . |
|  1494 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... B40 | 151F (D#4 B3) .. .... 980 | .... .. ... . |
|  1495 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... BA0 | 10C3 (B-3 AF) .. .... 9E0 | .... .. ... . |
|  1496 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... A40 | .... .. ... . |
|  1497 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... AA0 | .... .. ... . |
|  1498 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... B00 | .... .. ... . |
|  1499 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... B60 | .... .. ... . |
|  1500 | 070C  G#2 A0  41 0DFA 400 | ....  ... ..  .. .... E60 | 10C3  B-3 AF  41 .... 400 | .... .. ... . |
|  1501 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... EF8 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|  1502 | ....  ... ..  40 .... 540 | ....  ... ..  .. .... F90 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|  1503 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... EF8 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|  1504 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... E60 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|  1505 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|  1506 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... D30 | 10C3  B-3 AF  41 .... 400 | .... .. ... . |
|  1507 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... C98 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|  1508 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|  1509 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... B68 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|  1510 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... AD0 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|  1511 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... A38 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|  1512 | 070C  G#2 A0  41 .... 400 | ....  ... ..  .. .... 9A0 | 010C  C-0 80  11 0DF8 800 | .... .. ... . |
|  1513 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 908 | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1514 | ....  ... ..  40 .... 540 | ....  ... ..  .. .... 870 | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1515 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 7D8 | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1516 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... 740 | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1517 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... 6A8 | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1518 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... 610 | 2000 (B-4 BB) .. .... ... | .... .. ... . |
|  1519 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... 578 | 1000 (B-3 AF) .. .... ... | .... .. ... . |
|  1520 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... 4E0 | 3000 (F#5 C2) .. .... ... | .... .. ... . |
|  1521 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... 448 | 0D00 (G-3 AB) 10 .... ... | .... .. ... . |
|  1522 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... 3B0 | ....  ... ..  .. .... ... | .... .. ... . |
|  1523 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... 318 | ....  ... ..  .. .... ... | .... .. ... . |
|  1524 | 070C  G#2 A0  41 .... 400 | ....  ... ..  .. .... 280 | 10C3  B-3 AF  41 00E8 400 | .... .. ... . |
|  1525 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 1E8 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|  1526 | ....  ... ..  40 .... 540 | ....  ... ..  .. .... 150 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|  1527 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 0B8 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|  1528 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... 150 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|  1529 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... 1E8 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|  1530 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... 280 | 151F (D#4 B3) .. .... 640 | .... .. ... . |
|  1531 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... 318 | 10C3 (B-3 AF) .. .... 680 | .... .. ... . |
|  1532 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... 3B0 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|  1533 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... 448 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|  1534 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... 4E0 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|  1535 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... 578 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|  1536 | 070C  G#2 A0  41 .... 400 | 070C  G#2 A0  11 00A8 800 | 070C  G#2 A0  11 0DF8 800 | .... .. ... . |
|  1537 | ....  ... ..  .. .... 4A0 | 3100 (F#5 C2) 81 .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1538 | ....  ... ..  40 .... 540 | 0A00 (D-3 A6) 41 .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1539 | ....  ... ..  .. .... 5E0 | 0800 (B-2 A3) 40 .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1540 | ....  ... ..  .. .... 680 | 0600 (F#2 9E) .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1541 | ....  ... ..  .. .... 6E0 | 0500 (D-2 9A) .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1542 | ....  ... ..  .. .... 740 | 0400 (B-1 97) .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1543 | ....  ... ..  .. .... 7A0 | 0300 (F#1 92) .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1544 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1545 | ....  ... ..  .. .... 840 | 0200 (B-0 8B) .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1546 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1547 | ....  ... ..  .. .... 8C0 | 0100 (C-0 80) .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1548 | 070C  G#2 A0  41 .... 400 | ....  ... ..  .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1549 | ....  ... ..  .. .... 4A0 | 0200 (B-0 8B) .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1550 | ....  ... ..  40 .... 540 | 0300 (F#1 92) .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1551 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1552 | ....  ... ..  .. .... 680 | ....  ... ..  10 .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1553 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1554 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1555 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1556 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1557 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1558 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1559 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1560 | 070C  G#2 A0  41 .... 400 | 070C  G#2 A0  11 .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1561 | ....  ... ..  .. .... 4A0 | 3100 (F#5 C2) 81 .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1562 | ....  ... ..  40 .... 540 | 0A00 (D-3 A6) 41 .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1563 | ....  ... ..  .. .... 5E0 | 0800 (B-2 A3) 40 .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1564 | ....  ... ..  .. .... 680 | 0600 (F#2 9E) .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1565 | ....  ... ..  .. .... 6E0 | 0500 (D-2 9A) .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1566 | ....  ... ..  .. .... 740 | 0400 (B-1 97) .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1567 | ....  ... ..  .. .... 7A0 | 0300 (F#1 92) .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1568 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1569 | ....  ... ..  .. .... 840 | 0200 (B-0 8B) .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1570 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1571 | ....  ... ..  .. .... 8C0 | 0100 (C-0 80) .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1572 | 070C  G#2 A0  41 .... 400 | ....  ... ..  .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1573 | ....  ... ..  .. .... 4A0 | 0200 (B-0 8B) .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1574 | ....  ... ..  40 .... 540 | 0300 (F#1 92) .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1575 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1576 | ....  ... ..  .. .... 680 | ....  ... ..  10 .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1577 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1578 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1579 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1580 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1581 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1582 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1583 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1584 | 070C  G#2 A0  41 .... 400 | 070C  G#2 A0  11 .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1585 | ....  ... ..  .. .... 4A0 | 3100 (F#5 C2) 81 .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1586 | ....  ... ..  40 .... 540 | 0A00 (D-3 A6) 41 .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1587 | ....  ... ..  .. .... 5E0 | 0800 (B-2 A3) 40 .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1588 | ....  ... ..  .. .... 680 | 0600 (F#2 9E) .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1589 | ....  ... ..  .. .... 6E0 | 0500 (D-2 9A) .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1590 | ....  ... ..  .. .... 740 | 0400 (B-1 97) .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1591 | ....  ... ..  .. .... 7A0 | 0300 (F#1 92) .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1592 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1593 | ....  ... ..  .. .... 840 | 0200 (B-0 8B) .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1594 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1595 | ....  ... ..  .. .... 8C0 | 0100 (C-0 80) .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1596 | 070C  G#2 A0  41 .... 400 | ....  ... ..  .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1597 | ....  ... ..  .. .... 4A0 | 0200 (B-0 8B) .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1598 | ....  ... ..  40 .... 540 | 0300 (F#1 92) .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1599 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1600 | ....  ... ..  .. .... 680 | ....  ... ..  10 .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1601 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1602 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1603 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1604 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1605 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1606 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1607 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1608 | 070C  G#2 A0  41 .... 400 | 070C  G#2 A0  11 .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1609 | ....  ... ..  .. .... 4A0 | 3100 (F#5 C2) 81 .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1610 | ....  ... ..  40 .... 540 | 0A00 (D-3 A6) 41 .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1611 | ....  ... ..  .. .... 5E0 | 0800 (B-2 A3) 40 .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1612 | ....  ... ..  .. .... 680 | 0600 (F#2 9E) .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1613 | ....  ... ..  .. .... 6E0 | 0500 (D-2 9A) .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1614 | ....  ... ..  .. .... 740 | 0400 (B-1 97) .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1615 | ....  ... ..  .. .... 7A0 | 0300 (F#1 92) .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1616 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1617 | ....  ... ..  .. .... 840 | 0200 (B-0 8B) .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1618 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1619 | ....  ... ..  .. .... 8C0 | 0100 (C-0 80) .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1620 | 070C  G#2 A0  41 .... 400 | ....  ... ..  .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1621 | ....  ... ..  .. .... 4A0 | 0200 (B-0 8B) .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1622 | ....  ... ..  40 .... 540 | 0300 (F#1 92) .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1623 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1624 | ....  ... ..  .. .... 680 | ....  ... ..  10 .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1625 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1626 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... ... | 070C  G#2 A0  11 .... ... | .... .. ... . |
|  1627 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... ... | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|  1628 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... ... | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|  1629 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... ... | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|  1630 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... ... | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|  1631 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... ... | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|  1632 | 010C  C-0 80  11 00A8 800 | 010C  ... ..  00 0000 000 | 1660  E-4 B4  41 00E8 400 | .... .. ... . |
|  1633 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... ... | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|  1634 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... ... | 2187 (B-4 BB) 40 .... 500 | .... .. ... . |
|  1635 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... ... | 1C31 (G#4 B8) .. .... 580 | .... .. ... . |
