Load address: $8000 Init address: $8000 Play address: $8003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  1366 | 1BA0 (G#4 B8) .. .... BA8 | 1BF0 (+ 0028) .. .... EE8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1367 | 3741 (G#5 C4) .. .... B18 | 1C18 (+ 0028) .. .... FB0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1368 | 2953 (D#5 BF) .. .... A88 | 1BF0 (- 0028) .. .... 078 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1369 | ....  ... ..  .. .... ... | 1BC8 (- 0028) .. .... 0E0 | ....  ... ..  .. .... ... | .... .. ... . |
|  1370 | 0116  C-0 80  41 0F07 808 | 1BA0 (- 0028) .. .... 148 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|  1371 | 4816 (C#6 C9) 81 .... ... | 1B78 (- 0028) .. .... 1B0 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|  1372 | 1016 (B-3 AF) 40 .... ... | 1B50 (- 0028) .. .... 218 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|  1373 | 0E16 (G#3 AC) .. .... ... | 1B78 (+ 0028) .. .... 2E0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|  1374 | 0C16 (F#3 AA) .. .... ... | 1BA0 (+ 0028) .. .... 3A8 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|  1375 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... 3B0 | ....  ... ..  .. .... ... | .... .. ... . |
|  1376 | 4816 (C#6 C9) 80 .... ... | 1BF0 (+ 0028) .. .... 3B8 | F09C  A-7 DD  81 0F09 292 | .... .. ... . |
|  1377 | 1016 (B-3 AF) 40 .... ... | 1C18 (+ 0028) .. .... 3C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1378 | 0E16 (G#3 AC) .. .... ... | 1BF0 (- 0028) .. .... 3C8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1379 | 0C16 (F#3 AA) .. .... ... | 1BC8 (- 0028) .. .... 430 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1380 | ....  ... ..  .. .... ... | 1BA0 (- 0028) .. .... 498 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1381 | 4816 (C#6 C9) 80 .... ... | 1B78 (- 0028) .. .... 500 | ....  ... ..  .. .... ... | .... .. ... . |
|  1382 | 1016 (B-3 AF) 40 .... ... | 1B50 (- 0028) .. .... 568 | F038  A-7 DD  81 .... 292 | .... 00 ... . |
|  1383 | 0E16 (G#3 AC) .. .... ... | 1B78 (+ 0028) .. .... 570 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|  1384 | 0C16 (F#3 AA) .. .... ... | 1BA0 (+ 0028) .. .... 578 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1385 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... 580 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1386 | 4816 (C#6 C9) 80 .... ... | 1BF0 (+ 0028) .. .... 588 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1387 | ....  ... ..  .. .... ... | 1C18 (+ 0028) .. .... 650 | ....  ... ..  .. .... ... | .... .. ... . |
|  1388 | 1BA0  G#4 B8  41 0A0A 848 | 1BF0 (- 0028) .. .... 718 | F070  A-7 DD  81 .... 292 | .... 00 ... . |
|  1389 | 3741 (G#5 C4) .. .... 968 | 1BC8 (- 0028) .. .... 780 | 1270 (C#4 B1) 41 .... 322 | 9100 04 ... . |
|  1390 | 2953 (D#5 BF) 40 .... A88 | 1BA0 (- 0028) .. .... 7E8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1391 | 20DB (B-4 BB) .. .... BA8 | 1B78 (- 0028) .. .... 850 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1392 | 1BA0 (G#4 B8) .. .... CC8 | 1B50 (- 0028) .. .... 8B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1393 | 3741 (G#5 C4) .. .... D58 | 1B78 (+ 0028) .. .... 980 | ....  ... ..  .. .... ... | .... .. ... . |
|  1394 | 2953 (D#5 BF) .. .... CC8 | 1BA0 (+ 0028) .. .... A48 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|  1395 | 20DB (B-4 BB) .. .... C38 | 1BC8 (+ 0028) .. .... B10 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|  1396 | 1BA0 (G#4 B8) .. .... BA8 | 1BF0 (+ 0028) .. .... BD8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|  1397 | 3741 (G#5 C4) .. .... B18 | 1C18 (+ 0028) .. .... CA0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|  1398 | 2953 (D#5 BF) .. .... A88 | 1BF0 (- 0028) .. .... D68 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|  1399 | 20DB (B-4 BB) .. .... 968 | 1BC8 (- 0028) .. .... DD0 | ....  ... ..  .. .... ... | .... .. ... . |
|  1400 | 1BA0 (G#4 B8) .. .... 848 | 1BA0 (- 0028) .. .... E38 | F038  A-7 DD  81 0F09 292 | .... .. ... . |
|  1401 | 3741 (G#5 C4) .. .... 968 | 1B78 (- 0028) .. .... EA0 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|  1402 | 2953 (D#5 BF) .. .... A88 | 1B50 (- 0028) .. .... F08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1403 | 20DB (B-4 BB) .. .... B18 | 1B78 (+ 0028) .. .... F10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1404 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (+ 0028) .. .... F18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1405 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... F20 | ....  ... ..  .. .... ... | .... .. ... . |
|  1406 | 1BA0  G#4 B8  41 .... 848 | 1BF0 (+ 0028) .. .... F28 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|  1407 | 3741 (G#5 C4) .. .... 8D8 | 1C18 (+ 0028) .. .... F30 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1408 | 2953 (D#5 BF) .. .... 968 | 1BF0 (- 0028) .. .... F38 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1409 | 20DB (B-4 BB) 40 .... A88 | 1BC8 (- 0028) .. .... FA0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1410 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (- 0028) .. .... 008 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1411 | 3741 (G#5 C4) .. .... CC8 | 1B78 (- 0028) .. .... 070 | ....  ... ..  .. .... ... | .... .. ... . |
|  1412 | 2953 (D#5 BF) .. .... ... | 1B50 (- 0028) .. .... 0D8 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|  1413 | 20DB (B-4 BB) .. .... C38 | 1B78 (+ 0028) .. .... 0E0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1414 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (+ 0028) .. .... 0E8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1415 | 3741 (G#5 C4) .. .... B18 | 1BC8 (+ 0028) .. .... 1B0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1416 | 2953 (D#5 BF) .. .... A88 | 1BF0 (+ 0028) .. .... 278 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1417 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|  1418 | 0116  C-0 80  41 0F07 808 | F0A0  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|  1419 | 4816 (C#6 C9) 81 .... ... | 1BC8 (G#4 B8) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|  1420 | 1016 (B-3 AF) 41 .... ... | 1BF0 (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|  1421 | 0E16 (G#3 AC) 40 .... ... | 1C18 (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|  1422 | 0C16 (F#3 AA) .. .... ... | 1BF0 (- 0028) .. .... 388 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|  1423 | ....  ... ..  .. .... ... | 1BC8 (- 0028) .. .... 3F0 | ....  ... ..  .. .... ... | .... .. ... . |
|  1424 | 4816 (C#6 C9) 80 .... ... | 1BA0 (- 0028) .. .... 458 | F09C  A-7 DD  81 0F09 292 | .... .. ... . |
|  1425 | 1016 (B-3 AF) 40 .... ... | 1B78 (- 0028) .. .... 4C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1426 | 0E16 (G#3 AC) .. .... ... | 1B50 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1427 | 0C16 (F#3 AA) .. .... ... | 1B78 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1428 | ....  ... ..  .. .... ... | 1BA0 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1429 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|  1430 | 1BA0  G#4 B8  41 0A0A 848 | F003  A-7 DD  81 .... 068 | F038  A-7 DD  81 .... 292 | .... 00 ... . |
|  1431 | 3741 (G#5 C4) .. .... 8D8 | 1F2B (A#4 BA) 41 .... 130 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|  1432 | 2953 (D#5 BF) .. .... 968 | 1F53 (+ 0028) .. .... 1F8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1433 | 20DB (B-4 BB) 40 .... 9F8 | 1F7B (+ 0028) 40 .... 2C0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1434 | 1BA0 (G#4 B8) .. .... B18 | 1F53 (- 0028) .. .... 328 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1435 | ....  ... ..  .. .... BA8 | 1F2B (- 0028) .. .... 390 | ....  ... ..  .. .... ... | .... .. ... . |
|  1436 | 1BA0  G#4 B8  41 .... 8D8 | 1F03 (- 0028) .. .... 3F8 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|  1437 | 3741 (G#5 C4) .. .... 968 | 1EDB (- 0028) .. .... 4C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1438 | 2953 (D#5 BF) 40 .... A88 | 1EB3 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1439 | 20DB (B-4 BB) .. .... B18 | 1EDB (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1440 | 1BA0 (G#4 B8) .. .... BA8 | 1F03 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1441 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|  1442 | 1BA0  G#4 B8  41 .... 848 | F0DB  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|  1443 | 3741 (G#5 C4) .. .... 8D8 | 2103 (B-4 BB) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|  1444 | 2953 (D#5 BF) .. .... 968 | 212B (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|  1445 | 20DB (B-4 BB) 40 .... 9F8 | 2153 (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|  1446 | 1BA0 (G#4 B8) .. .... B18 | 212B (- 0028) .. .... 328 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|  1447 | 3741 (G#5 C4) .. .... C38 | 2103 (- 0028) .. .... 390 | ....  ... ..  .. .... ... | .... .. ... . |
|  1448 | 2953 (D#5 BF) .. .... CC8 | 20DB (- 0028) .. .... 458 | F09C  A-7 DD  81 0F09 292 | .... .. ... . |
|  1449 | 20DB (B-4 BB) .. .... ... | 20B3 (- 0028) .. .... 4C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1450 | 1BA0 (G#4 B8) .. .... BA8 | 208B (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1451 | 3741 (G#5 C4) .. .... B18 | 20B3 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1452 | 2953 (D#5 BF) .. .... A88 | 20DB (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1453 | ....  ... ..  .. .... ... | 2103 (+ 0028) .. .... 780 | ....  ... ..  .. .... ... | .... .. ... . |
|  1454 | 1BA0  G#4 B8  41 .... 848 | 212B (+ 0028) .. .... 848 | F038  A-7 DD  81 .... 292 | .... 00 ... . |
|  1455 | 3741 (G#5 C4) .. .... 8D8 | 2153 (+ 0028) .. .... 850 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|  1456 | 2953 (D#5 BF) 40 .... 9F8 | 212B (- 0028) .. .... 8B8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1457 | 20DB (B-4 BB) .. .... B18 | 2103 (- 0028) .. .... 920 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1458 | 1BA0 (G#4 B8) .. .... BA8 | 20DB (- 0028) .. .... 928 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1459 | 3741 (G#5 C4) .. .... CC8 | 20B3 (- 0028) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|  1460 | 2953 (D#5 BF) .. .... ... | 208B (- 0028) .. .... 9F8 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|  1461 | 20DB (B-4 BB) .. .... C38 | 20B3 (+ 0028) .. .... A00 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1462 | 1BA0 (G#4 B8) .. .... BA8 | 20DB (+ 0028) .. .... A08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1463 | 3741 (G#5 C4) .. .... B18 | 2103 (+ 0028) .. .... A10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1464 | 2953 (D#5 BF) .. .... A88 | 212B (+ 0028) .. .... A18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1465 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|  1466 | 0116  C-0 80  41 0F07 808 | F003  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|  1467 | 4816 (C#6 C9) 81 .... ... | 1F2B (A#4 BA) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|  1468 | 1016 (B-3 AF) 41 .... ... | 1F53 (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|  1469 | 0E16 (G#3 AC) 40 .... ... | 1F7B (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|  1470 | 0C16 (F#3 AA) .. .... ... | 1F53 (- 0028) .. .... 328 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|  1471 | ....  ... ..  .. .... ... | 1F2B (- 0028) .. .... 390 | ....  ... ..  .. .... ... | .... .. ... . |
|  1472 | 4816 (C#6 C9) 80 .... ... | 1F03 (- 0028) .. .... 3F8 | F09C  A-7 DD  81 0F09 292 | .... .. ... . |
|  1473 | 1016 (B-3 AF) 40 .... ... | 1EDB (- 0028) .. .... 4C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1474 | 0E16 (G#3 AC) .. .... ... | 1EB3 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1475 | 0C16 (F#3 AA) .. .... ... | 1EDB (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1476 | ....  ... ..  .. .... ... | 1F03 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1477 | ....  ... ..  .. .... ... | 1F2B (+ 0028) .. .... 780 | ....  ... ..  .. .... ... | .... .. ... . |
|  1478 | 0116  C-0 80  41 .... ... | 1F53 (+ 0028) .. .... 848 | F038  A-7 DD  81 .... 292 | .... 00 ... . |
|  1479 | 4816 (C#6 C9) 81 .... ... | 1F7B (+ 0028) .. .... 850 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|  1480 | 1016 (B-3 AF) 40 .... ... | 1F53 (- 0028) .. .... 8B8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1481 | 0E16 (G#3 AC) .. .... ... | 1F2B (- 0028) .. .... 920 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1482 | 0C16 (F#3 AA) .. .... ... | 1F03 (- 0028) .. .... 988 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1483 | ....  ... ..  .. .... ... | 1EDB (- 0028) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|  1484 | 4816 (C#6 C9) 80 .... ... | 1EB3 (- 0028) .. .... 9F8 | F070  A-7 DD  81 .... 292 | .... 00 ... . |
|  1485 | 1016 (B-3 AF) 40 .... ... | 1EDB (+ 0028) .. .... A00 | 1270 (C#4 B1) 41 .... 322 | 9100 04 ... . |
|  1486 | 0E16 (G#3 AC) .. .... ... | 1F03 (+ 0028) .. .... A08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1487 | 0C16 (F#3 AA) .. .... ... | 1F2B (+ 0028) .. .... A10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1488 | ....  ... ..  .. .... ... | 1F53 (+ 0028) .. .... A18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1489 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|  1490 | 0116  C-0 80  41 .... ... | F0A0  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|  1491 | 4816 (C#6 C9) 81 .... ... | 1BC8 (G#4 B8) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|  1492 | 1016 (B-3 AF) 41 .... ... | 1BF0 (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|  1493 | 0E16 (G#3 AC) 40 .... ... | 1C18 (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|  1494 | 0C16 (F#3 AA) .. .... ... | 1BF0 (- 0028) .. .... 388 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|  1495 | ....  ... ..  .. .... ... | 1BC8 (- 0028) .. .... 3F0 | ....  ... ..  .. .... ... | .... .. ... . |
|  1496 | 4816 (C#6 C9) 80 .... ... | 1BA0 (- 0028) .. .... 458 | F038  A-7 DD  81 0F09 292 | .... .. ... . |
|  1497 | 1016 (B-3 AF) 40 .... ... | 1B78 (- 0028) .. .... 4C0 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|  1498 | 0E16 (G#3 AC) .. .... ... | 1B50 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1499 | 0C16 (F#3 AA) .. .... ... | 1B78 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1500 | ....  ... ..  .. .... ... | 1BA0 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1501 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... 780 | ....  ... ..  .. .... ... | .... .. ... . |
|  1502 | F09D  A-7 DD  81 080A 848 | 1BF0 (+ 0028) .. .... 848 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|  1503 | 313A (F#5 C2) 41 .... 8D8 | 1C18 (+ 0028) .. .... 850 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1504 | 24E1 (C#5 BD) .. .... 968 | 1BF0 (- 0028) .. .... 858 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1505 | 1F03 (A#4 BA) 40 .... A88 | 1BC8 (- 0028) .. .... 8C0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1506 | 189D (F#4 B6) .. .... BA8 | 1BA0 (- 0028) .. .... 928 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1507 | ....  ... ..  .. .... ... | 1B78 (- 0028) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|  1508 | F09D  A-7 DD  81 .... 8D8 | 1B50 (- 0028) .. .... 9F8 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|  1509 | 313A (F#5 C2) 41 .... 968 | 1B78 (+ 0028) .. .... A00 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1510 | 24E1 (C#5 BD) .. .... 9F8 | 1BA0 (+ 0028) .. .... A08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1511 | 1F03 (A#4 BA) 40 .... A88 | 1BC8 (+ 0028) .. .... A10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1512 | 189D (F#4 B6) .. .... B18 | 1BF0 (+ 0028) .. .... A18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1513 | 313A (F#5 C2) .. .... BA8 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|  1514 | 24E1 (C#5 BD) .. .... C38 | F09D  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|  1515 | 1F03 (A#4 BA) .. .... CC8 | 18C5 (F#4 B6) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|  1516 | 189D (F#4 B6) .. .... D58 | 18ED (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|  1517 | 313A (F#5 C2) .. .... CC8 | 1915 (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|  1518 | 24E1 (C#5 BD) .. .... C38 | 18ED (- 0028) .. .... 388 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|  1519 | ....  ... ..  .. .... ... | 18C5 (- 0028) .. .... 3F0 | ....  ... ..  .. .... ... | .... .. ... . |
|  1520 | F09D  A-7 DD  81 .... 8D8 | 189D (- 0028) .. .... 458 | F09C  A-7 DD  81 0F09 292 | .... .. ... . |
|  1521 | 313A (F#5 C2) 41 .... 9F8 | 1875 (- 0028) .. .... 4C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1522 | 24E1 (C#5 BD) 40 .... B18 | 184D (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1523 | 1F03 (A#4 BA) .. .... BA8 | 1875 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1524 | 189D (F#4 B6) .. .... C38 | 189D (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1525 | 313A (F#5 C2) .. .... CC8 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|  1526 | 24E1 (C#5 BD) .. .... D58 | F0A0  A-7 DD  81 .... 068 | F038  A-7 DD  81 .... 292 | .... 00 ... . |
|  1527 | 1F03 (A#4 BA) .. .... CC8 | 1BC8 (G#4 B8) 41 .... 130 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|  1528 | 189D (F#4 B6) .. .... C38 | 1BF0 (+ 0028) .. .... 1F8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1529 | 313A (F#5 C2) .. .... BA8 | 1C18 (+ 0028) 40 .... 2C0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1530 | 24E1 (C#5 BD) .. .... B18 | 1BF0 (- 0028) .. .... 388 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1531 | 1F03 (A#4 BA) .. .... 9F8 | 1BC8 (- 0028) .. .... 3F0 | ....  ... ..  .. .... ... | .... .. ... . |
|  1532 | 189D (F#4 B6) .. .... 8D8 | 1BA0 (- 0028) .. .... 458 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|  1533 | 313A (F#5 C2) .. .... ... | 1B78 (- 0028) .. .... 4C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|  1534 | 24E1 (C#5 BD) .. .... 9F8 | 1B50 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1535 | 1F03 (A#4 BA) .. .... A88 | 1B78 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1536 | 189D (F#4 B6) .. .... B18 | 1BA0 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1537 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... 780 | ....  ... ..  .. .... ... | .... .. ... . |
|  1538 | 1BA0  G#4 B8  41 0A0A 848 | 1BF0 (+ 0028) .. .... 848 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|  1539 | 3741 (G#5 C4) .. .... 8D8 | 1C18 (+ 0028) .. .... 850 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|  1540 | 2953 (D#5 BF) .. .... 968 | 1BF0 (- 0028) .. .... 858 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|  1541 | 20DB (B-4 BB) 40 .... A88 | 1BC8 (- 0028) .. .... 8C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|  1542 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (- 0028) .. .... 928 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|  1543 | 3741 (G#5 C4) .. .... CC8 | 1B78 (- 0028) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|  1544 | 2953 (D#5 BF) .. .... ... | 1B50 (- 0028) .. .... 9F8 | F07B  A-7 DD  81 0F09 292 | .... .. ... . |
|  1545 | 20DB (B-4 BB) .. .... C38 | 1B78 (+ 0028) .. .... A00 | 057B (E-2 9C) 41 .... 322 | 9100 04 ... . |
|  1546 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (+ 0028) .. .... A08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|  1547 | 3741 (G#5 C4) .. .... B18 | 1BC8 (+ 0028) .. .... A10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|  1548 | 2953 (D#5 BF) .. .... A88 | 1BF0 (+ 0028) .. .... A18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|  1549 | ....  ... ..  .. .... ... | 1C18 (+ 0028) .. .... A20 | ....  ... ..  .. .... ... | .... .. ... . |
|  1550 | 1BA0  G#4 B8  41 .... 848 | 1BF0 (- 0028) .. .... A28 | F0F7  A-7 DD  81 .... 292 | .... 00 ... . |
|  1551 | 3741 (G#5 C4) .. .... 968 | 1BC8 (- 0028) .. .... A90 | 0AF7 (E-3 A8) 41 .... 322 | 9100 04 ... . |
