Load address: $A600 Init address: $A600 Play address: $A603
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  1564 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 820 | 0C00 (F#3 AA) 40 .... ... | 6A00 .. ... . |
|  1565 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 7A0 | 3800 (G#5 C4) 80 .... ... | 6800 .. ... . |
|  1566 | 03E0  A#1 96  41 .... 500 | 1A9C (G-4 B7) .. .... 720 | 3C00 (A-5 C5) .. .... ... | 6600 .. ... . |
|  1567 | FAE0 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... 6A0 | 3800 (G#5 C4) .. .... ... | 6400 .. ... . |
|  1568 | 03E0 (A#1 96) 41 .... 5E0 | 2386 (C-5 BC) .. .... 620 | 3C00 (A-5 C5) .. .... ... | 6200 .. ... . |
|  1569 | ....  ... ..  40 .... 650 | 1A9C (G-4 B7) .. .... 5A0 | 0D00 (G-3 AB) 10 .... ... | 6000 .. ... . |
|  1570 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 520 | ....  ... ..  .. .... ... | 6100 .. ... . |
|  1571 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 4A0 | ....  ... ..  .. .... ... | 6200 .. ... . |
|  1572 | 0430  B-1 97  41 .... 500 | 1A9C (G-4 B7) .. .... 420 | 3863  G#5 C4  17 0088 000 | 6300 .. ... . |
|  1573 | FA30 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... 3A0 | FA63 (A#7 DE) 81 .... ... | 6400 .. ... . |
|  1574 | 0430 (B-1 97) 41 .... 5E0 | 2386 (C-5 BC) .. .... 420 | 3863 (G#5 C4) 17 .... ... | 6500 .. ... . |
|  1575 | ....  ... ..  40 .... 650 | 1A9C (G-4 B7) .. .... 4A0 | ....  ... ..  16 .... ... | 6600 .. ... . |
|  1576 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 520 | ....  ... ..  .. .... ... | 6700 .. ... . |
|  1577 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 5A0 | ....  ... ..  .. .... ... | 6800 .. ... . |
|  1578 | 0470  C-2 98  41 .... 500 | 1A9C (G-4 B7) .. .... 620 | 3863  G#5 C4  17 .... ... | 6900 .. ... . |
|  1579 | FA70 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... 6A0 | FA63 (A#7 DE) 81 .... ... | 6A00 .. ... . |
|  1580 | 0470 (C-2 98) 41 .... 5E0 | 2386 (C-5 BC) .. .... 720 | 3863 (G#5 C4) 17 .... ... | 6B00 .. ... . |
|  1581 | ....  ... ..  .. .... 650 | 1A9C (G-4 B7) .. .... 7A0 | ....  ... ..  16 .... ... | 6C00 .. ... . |
|  1582 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 820 | ....  ... ..  .. .... ... | 6D00 .. ... . |
|  1583 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 8A0 | ....  ... ..  .. .... ... | 6E00 .. ... . |
|  1584 | ....  ... ..  .. .... 770 | 1A9C (G-4 B7) .. .... 920 | 0E18  G#3 AC  11 00A8 800 | 6F00 .. ... . |
|  1585 | ....  ... ..  .. .... 7C0 | 2A3E (D#5 BF) .. .... 9A0 | 3400 (G-5 C3) 81 .... ... | 7000 .. ... . |
|  1586 | ....  ... ..  .. .... 810 | 2386 (C-5 BC) .. .... A20 | 0A00 (D-3 A6) 41 .... ... | 7100 .. ... . |
|  1587 | ....  ... ..  40 .... 860 | 1A9C (G-4 B7) .. .... AA0 | 0800 (B-2 A3) 40 .... ... | 7200 .. ... . |
|  1588 | ....  ... ..  .. .... 8C0 | 2A3E (D#5 BF) .. .... B20 | 0600 (F#2 9E) .. .... ... | 7300 .. ... . |
|  1589 | ....  ... ..  .. .... 920 | 2386 (C-5 BC) .. .... BA0 | 0400 (B-1 97) .. .... ... | 7400 .. ... . |
|  1590 | 0470  C-2 98  41 .... 500 | 1A9C (G-4 B7) .. .... C20 | 0500 (D-2 9A) .. .... ... | 7500 .. ... . |
|  1591 | FA70 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... BA0 | 0600 (F#2 9E) .. .... ... | 7600 .. ... . |
|  1592 | 0470 (C-2 98) 41 .... 5E0 | 2386 (C-5 BC) .. .... B20 | 0500 (D-2 9A) .. .... ... | 7700 .. ... . |
|  1593 | ....  ... ..  40 .... 650 | 1A9C (G-4 B7) .. .... AA0 | 0400 (B-1 97) .. .... ... | 7800 .. ... . |
|  1594 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... A20 | 0500 (D-2 9A) .. .... ... | 7900 .. ... . |
|  1595 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 9A0 | ....  ... ..  .. .... ... | 7A00 .. ... . |
|  1596 | 0470  C-2 98  41 .... 500 | 1A9C (G-4 B7) .. .... 920 | 3863  G#5 C4  17 0088 000 | 7B00 .. ... . |
|  1597 | FA70 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... 8A0 | FA63 (A#7 DE) 81 .... ... | 7C00 .. ... . |
|  1598 | 0470 (C-2 98) 41 .... 5E0 | 2386 (C-5 BC) .. .... 820 | 3863 (G#5 C4) 17 .... ... | 7D00 .. ... . |
|  1599 | ....  ... ..  .. .... 650 | 1A9C (G-4 B7) .. .... 7A0 | ....  ... ..  16 .... ... | 7E00 .. ... . |
|  1600 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 720 | ....  ... ..  .. .... ... | 7F00 .. ... . |
|  1601 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 6A0 | ....  ... ..  .. .... ... | 8000 .. ... . |
|  1602 | ....  ... ..  .. .... 770 | 1A9C (G-4 B7) .. .... 620 | 3863  G#5 C4  17 .... ... | 8100 .. ... . |
|  1603 | ....  ... ..  .. .... 7C0 | 2A3E (D#5 BF) .. .... 5A0 | FA63 (A#7 DE) 81 .... ... | 8200 .. ... . |
|  1604 | ....  ... ..  .. .... 810 | 2386 (C-5 BC) .. .... 520 | 3863 (G#5 C4) 17 .... ... | 8300 .. ... . |
|  1605 | ....  ... ..  40 .... 860 | 1A9C (G-4 B7) .. .... 4A0 | ....  ... ..  16 .... ... | 8400 .. ... . |
|  1606 | ....  ... ..  .. .... 8C0 | 2A3E (D#5 BF) .. .... 420 | ....  ... ..  .. .... ... | 8500 .. ... . |
|  1607 | ....  ... ..  .. .... 920 | 2386 (C-5 BC) .. .... 3A0 | ....  ... ..  .. .... ... | 8600 .. ... . |
|  1608 | 08E1  C-3 A4  41 .... 500 | 1A9C (G-4 B7) .. .... 420 | 0E18  G#3 AC  11 00A9 800 | 8700 .. ... . |
|  1609 | FAE1 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... 4A0 | 3C00 (A-5 C5) 81 .... ... | 8800 .. ... . |
|  1610 | 08E1 (C-3 A4) 41 .... 5E0 | 2386 (C-5 BC) .. .... 520 | 0E00 (G#3 AC) 41 .... ... | 8900 .. ... . |
|  1611 | ....  ... ..  40 .... 650 | 1A9C (G-4 B7) .. .... 5A0 | 0000 (C-0 80) 80 .... ... | 8A00 .. ... . |
|  1612 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 620 | 0C00 (F#3 AA) 40 .... ... | 8B00 .. ... . |
|  1613 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 6A0 | 3800 (G#5 C4) 80 .... ... | 8C00 .. ... . |
|  1614 | 0353  G-1 93  41 .... 500 | 1A9C (G-4 B7) .. .... 720 | 3C00 (A-5 C5) .. .... ... | 8D00 .. ... . |
|  1615 | FA53 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... 7A0 | 3800 (G#5 C4) .. .... ... | 8E00 .. ... . |
|  1616 | 0353 (G-1 93) 41 .... 5E0 | 2386 (C-5 BC) .. .... 820 | 3C00 (A-5 C5) .. .... ... | 8F00 .. ... . |
|  1617 | ....  ... ..  40 .... 650 | 1A9C (G-4 B7) .. .... 8A0 | 0D00 (G-3 AB) 10 .... ... | 9000 .. ... . |
|  1618 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 920 | ....  ... ..  .. .... ... | 9100 .. ... . |
|  1619 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 9A0 | ....  ... ..  .. .... ... | 9200 .. ... . |
|  1620 | 03E0  A#1 96  41 .... 500 | 1A9C (G-4 B7) .. .... A20 | 3863  G#5 C4  17 0088 000 | 9300 .. ... . |
|  1621 | FAE0 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... AA0 | FA63 (A#7 DE) 81 .... ... | 9400 .. ... . |
|  1622 | 03E0 (A#1 96) 41 .... 5E0 | 2386 (C-5 BC) .. .... B20 | 3863 (G#5 C4) 17 .... ... | 9500 .. ... . |
|  1623 | ....  ... ..  40 .... 650 | 1A9C (G-4 B7) .. .... BA0 | ....  ... ..  16 .... ... | 9600 .. ... . |
|  1624 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... C20 | ....  ... ..  .. .... ... | 9700 .. ... . |
|  1625 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... BA0 | ....  ... ..  .. .... ... | 9800 .. ... . |
|  1626 | 0353  G-1 93  41 .... 500 | 1A9C (G-4 B7) .. .... B20 | 3863  G#5 C4  17 .... ... | 9900 .. ... . |
|  1627 | FA53 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... AA0 | FA63 (A#7 DE) 81 .... ... | 9A00 .. ... . |
|  1628 | 0353 (G-1 93) 41 .... 5E0 | 2386 (C-5 BC) .. .... A20 | 3863 (G#5 C4) 17 .... ... | 9B00 .. ... . |
|  1629 | ....  ... ..  40 .... 650 | 1A9C (G-4 B7) 20 .... 9A0 | ....  ... ..  16 .... ... | 9C00 .. ... . |
|  1630 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 920 | ....  ... ..  .. .... ... | 9D00 .. ... . |
|  1631 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... 8A0 | ....  ... ..  .. .... ... | 9E00 .. ... . |
|  1632 | 0470  C-2 98  41 .... 500 | 151F  D#4 B3  21 .... 400 | 0E18  G#3 AC  11 00A8 800 | .... .. ... . |
|  1633 | FA70 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) 41 .... 430 | 3400 (G-5 C3) 81 .... ... | A000 .. ... . |
|  1634 | 0470 (C-2 98) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 460 | 0A00 (D-3 A6) 41 .... ... | 9E00 .. ... . |
|  1635 | ....  ... ..  .. .... 650 | 151F (D#4 B3) .. .... 490 | 0800 (B-2 A3) 40 .... ... | 9C00 .. ... . |
|  1636 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 4C0 | 0600 (F#2 9E) .. .... ... | 9A00 .. ... . |
|  1637 | ....  ... ..  .. .... 710 | 151F (D#4 B3) 21 .... 4F0 | 0400 (B-1 97) .. .... ... | 9800 .. ... . |
|  1638 | ....  ... ..  .. .... 770 | ....  ... ..  .. .... 520 | 0500 (D-2 9A) .. .... ... | 9600 .. ... . |
|  1639 | ....  ... ..  .. .... 7C0 | 2386 (C-5 BC) .. .... 5A0 | 0600 (F#2 9E) .. .... ... | 9400 .. ... . |
|  1640 | ....  ... ..  .. .... 810 | 1C31 (G#4 B8) .. .... 620 | 0500 (D-2 9A) .. .... ... | 9200 .. ... . |
|  1641 | ....  ... ..  40 .... 860 | 151F (D#4 B3) .. .... 6A0 | 0400 (B-1 97) .. .... ... | 9000 .. ... . |
|  1642 | ....  ... ..  .. .... 8C0 | 2386 (C-5 BC) .. .... 720 | 0500 (D-2 9A) .. .... ... | 8E00 .. ... . |
|  1643 | ....  ... ..  .. .... 920 | 1C31 (G#4 B8) .. .... 7A0 | ....  ... ..  .. .... ... | 8C00 .. ... . |
|  1644 | 0470  C-2 98  41 .... 500 | 151F (D#4 B3) .. .... 820 | 3863  G#5 C4  17 0088 000 | 8A00 .. ... . |
|  1645 | FA70 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... 8A0 | FA63 (A#7 DE) 81 .... ... | 8800 .. ... . |
|  1646 | 0470 (C-2 98) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 920 | 3863 (G#5 C4) 17 .... ... | 8600 .. ... . |
|  1647 | ....  ... ..  .. .... 650 | 151F (D#4 B3) .. .... 9A0 | ....  ... ..  16 .... ... | 8400 .. ... . |
|  1648 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... A20 | ....  ... ..  .. .... ... | 8200 .. ... . |
|  1649 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... AA0 | ....  ... ..  .. .... ... | 8000 .. ... . |
|  1650 | ....  ... ..  .. .... 770 | 151F (D#4 B3) .. .... B20 | 3863  G#5 C4  17 .... ... | 7E00 .. ... . |
|  1651 | ....  ... ..  .. .... 7C0 | 2386 (C-5 BC) .. .... BA0 | FA63 (A#7 DE) 81 .... ... | 7C00 .. ... . |
|  1652 | ....  ... ..  .. .... 810 | 1C31 (G#4 B8) .. .... C20 | 3863 (G#5 C4) 17 .... ... | 7A00 .. ... . |
|  1653 | ....  ... ..  40 .... 860 | 151F (D#4 B3) .. .... BA0 | ....  ... ..  16 .... ... | 7800 .. ... . |
|  1654 | ....  ... ..  .. .... 8C0 | 2386 (C-5 BC) .. .... B20 | ....  ... ..  .. .... ... | 7600 .. ... . |
|  1655 | ....  ... ..  .. .... 920 | 1C31 (G#4 B8) .. .... AA0 | ....  ... ..  .. .... ... | 7400 .. ... . |
|  1656 | 08E1  C-3 A4  41 .... 500 | 151F (D#4 B3) .. .... A20 | 0E18  G#3 AC  11 00A9 800 | 7200 .. ... . |
|  1657 | FAE1 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... 9A0 | 3C00 (A-5 C5) 81 .... ... | 7000 .. ... . |
|  1658 | 08E1 (C-3 A4) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 920 | 0E00 (G#3 AC) 41 .... ... | 6E00 .. ... . |
|  1659 | ....  ... ..  40 .... 650 | 151F (D#4 B3) .. .... 8A0 | 0000 (C-0 80) 80 .... ... | 6C00 .. ... . |
|  1660 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 820 | 0C00 (F#3 AA) 40 .... ... | 6A00 .. ... . |
|  1661 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 7A0 | 3800 (G#5 C4) 80 .... ... | 6800 .. ... . |
|  1662 | 03E0  A#1 96  41 .... 500 | 151F (D#4 B3) .. .... 720 | 3C00 (A-5 C5) .. .... ... | 6600 .. ... . |
|  1663 | FAE0 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... 6A0 | 3800 (G#5 C4) .. .... ... | 6400 .. ... . |
|  1664 | 03E0 (A#1 96) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 620 | 3C00 (A-5 C5) .. .... ... | 6200 .. ... . |
|  1665 | ....  ... ..  40 .... 650 | 151F (D#4 B3) .. .... 5A0 | 0D00 (G-3 AB) 10 .... ... | 6000 .. ... . |
|  1666 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 520 | ....  ... ..  .. .... ... | 6100 .. ... . |
|  1667 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 4A0 | ....  ... ..  .. .... ... | 6200 .. ... . |
|  1668 | 0430  B-1 97  41 .... 500 | 151F (D#4 B3) .. .... 420 | 3863  G#5 C4  17 0088 000 | 6300 .. ... . |
|  1669 | FA30 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... 3A0 | FA63 (A#7 DE) 81 .... ... | 6400 .. ... . |
|  1670 | 0430 (B-1 97) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 420 | 3863 (G#5 C4) 17 .... ... | 6500 .. ... . |
|  1671 | ....  ... ..  40 .... 650 | 151F (D#4 B3) .. .... 4A0 | ....  ... ..  16 .... ... | 6600 .. ... . |
|  1672 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 520 | ....  ... ..  .. .... ... | 6700 .. ... . |
|  1673 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 5A0 | ....  ... ..  .. .... ... | 6800 .. ... . |
|  1674 | 0470  C-2 98  41 .... 500 | 151F (D#4 B3) .. .... 620 | 3863  G#5 C4  17 .... ... | 6900 .. ... . |
|  1675 | FA70 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... 6A0 | FA63 (A#7 DE) 81 .... ... | 6A00 .. ... . |
|  1676 | 0470 (C-2 98) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 720 | 3863 (G#5 C4) 17 .... ... | 6B00 .. ... . |
|  1677 | ....  ... ..  .. .... 650 | 151F (D#4 B3) .. .... 7A0 | ....  ... ..  16 .... ... | 6C00 .. ... . |
|  1678 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 820 | ....  ... ..  .. .... ... | 6D00 .. ... . |
|  1679 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 8A0 | ....  ... ..  .. .... ... | 6E00 .. ... . |
|  1680 | ....  ... ..  .. .... 770 | 151F (D#4 B3) .. .... 920 | 0E18  G#3 AC  11 00A8 800 | 6F00 .. ... . |
|  1681 | ....  ... ..  .. .... 7C0 | 2386 (C-5 BC) .. .... 9A0 | 3400 (G-5 C3) 81 .... ... | 7000 .. ... . |
|  1682 | ....  ... ..  .. .... 810 | 1C31 (G#4 B8) .. .... A20 | 0A00 (D-3 A6) 41 .... ... | 7100 .. ... . |
|  1683 | ....  ... ..  40 .... 860 | 151F (D#4 B3) .. .... AA0 | 0800 (B-2 A3) 40 .... ... | 7200 .. ... . |
|  1684 | ....  ... ..  .. .... 8C0 | 2386 (C-5 BC) .. .... B20 | 0600 (F#2 9E) .. .... ... | 7300 .. ... . |
|  1685 | ....  ... ..  .. .... 920 | 1C31 (G#4 B8) .. .... BA0 | 0400 (B-1 97) .. .... ... | 7400 .. ... . |
|  1686 | 0470  C-2 98  41 .... 500 | 151F (D#4 B3) .. .... C20 | 0500 (D-2 9A) .. .... ... | 7500 .. ... . |
|  1687 | FA70 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... BA0 | 0600 (F#2 9E) .. .... ... | 7600 .. ... . |
|  1688 | 0470 (C-2 98) 41 .... 5E0 | 1C31 (G#4 B8) .. .... B20 | 0500 (D-2 9A) .. .... ... | 7700 .. ... . |
|  1689 | ....  ... ..  40 .... 650 | 151F (D#4 B3) .. .... AA0 | 0400 (B-1 97) .. .... ... | 7800 .. ... . |
|  1690 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... A20 | 0500 (D-2 9A) .. .... ... | 7900 .. ... . |
|  1691 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 9A0 | ....  ... ..  .. .... ... | 7A00 .. ... . |
|  1692 | 0470  C-2 98  41 .... 500 | 151F (D#4 B3) .. .... 920 | 3863  G#5 C4  17 0088 000 | 7B00 .. ... . |
|  1693 | FA70 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... 8A0 | FA63 (A#7 DE) 81 .... ... | 7C00 .. ... . |
|  1694 | 0470 (C-2 98) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 820 | 3863 (G#5 C4) 17 .... ... | 7D00 .. ... . |
|  1695 | ....  ... ..  .. .... 650 | 151F (D#4 B3) .. .... 7A0 | ....  ... ..  16 .... ... | 7E00 .. ... . |
|  1696 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 720 | ....  ... ..  .. .... ... | 7F00 .. ... . |
|  1697 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 6A0 | ....  ... ..  .. .... ... | 8000 .. ... . |
|  1698 | ....  ... ..  .. .... 770 | 151F (D#4 B3) .. .... 620 | 3863  G#5 C4  17 .... ... | 8100 .. ... . |
|  1699 | ....  ... ..  .. .... 7C0 | 2386 (C-5 BC) .. .... 5A0 | FA63 (A#7 DE) 81 .... ... | 8200 .. ... . |
|  1700 | ....  ... ..  .. .... 810 | 1C31 (G#4 B8) .. .... 520 | 3863 (G#5 C4) 17 .... ... | 8300 .. ... . |
|  1701 | ....  ... ..  40 .... 860 | 151F (D#4 B3) .. .... 4A0 | ....  ... ..  16 .... ... | 8400 .. ... . |
|  1702 | ....  ... ..  .. .... 8C0 | 2386 (C-5 BC) .. .... 420 | ....  ... ..  .. .... ... | 8500 .. ... . |
|  1703 | ....  ... ..  .. .... 920 | 1C31 (G#4 B8) .. .... 3A0 | ....  ... ..  .. .... ... | 8600 .. ... . |
|  1704 | 08E1  C-3 A4  41 .... 500 | 151F (D#4 B3) .. .... 420 | 0E18  G#3 AC  11 00A9 800 | 8700 .. ... . |
|  1705 | FAE1 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... 4A0 | 3C00 (A-5 C5) 81 .... ... | 8800 .. ... . |
|  1706 | 08E1 (C-3 A4) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 520 | 0E00 (G#3 AC) 41 .... ... | 8900 .. ... . |
|  1707 | ....  ... ..  40 .... 650 | 151F (D#4 B3) .. .... 5A0 | 0000 (C-0 80) 80 .... ... | 8A00 .. ... . |
|  1708 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 620 | 0C00 (F#3 AA) 40 .... ... | 8B00 .. ... . |
|  1709 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 6A0 | 3800 (G#5 C4) 80 .... ... | 8C00 .. ... . |
|  1710 | 0470  C-2 98  41 .... 500 | 151F (D#4 B3) .. .... 720 | 3C00 (A-5 C5) .. .... ... | 8D00 .. ... . |
|  1711 | FA70 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... 7A0 | 3800 (G#5 C4) .. .... ... | 8E00 .. ... . |
|  1712 | 0470 (C-2 98) 41 .... 5E0 | 1C31 (G#4 B8) .. .... 820 | 3C00 (A-5 C5) .. .... ... | 8F00 .. ... . |
|  1713 | ....  ... ..  40 .... 650 | 151F (D#4 B3) .. .... 8A0 | 0D00 (G-3 AB) 10 .... ... | 9000 .. ... . |
|  1714 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 920 | ....  ... ..  .. .... ... | 9100 .. ... . |
|  1715 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 9A0 | ....  ... ..  .. .... ... | 9200 .. ... . |
|  1716 | 0430  B-1 97  41 .... 500 | 151F (D#4 B3) .. .... A20 | 3863  G#5 C4  17 0088 000 | 9300 .. ... . |
|  1717 | FA30 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... AA0 | FA63 (A#7 DE) 81 .... ... | 9400 .. ... . |
|  1718 | 0430 (B-1 97) 41 .... 5E0 | 1C31 (G#4 B8) .. .... B20 | 3863 (G#5 C4) 17 .... ... | 9500 .. ... . |
|  1719 | ....  ... ..  40 .... 650 | 151F (D#4 B3) .. .... BA0 | ....  ... ..  16 .... ... | 9600 .. ... . |
|  1720 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... C20 | ....  ... ..  .. .... ... | 9700 .. ... . |
|  1721 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... BA0 | ....  ... ..  .. .... ... | 9800 .. ... . |
|  1722 | 0861  B-2 A3  41 .... 500 | 151F (D#4 B3) .. .... B20 | 3863  G#5 C4  17 .... ... | 9900 .. ... . |
|  1723 | FA61 (A#7 DE) 81 .... 570 | 2386 (C-5 BC) .. .... AA0 | FA63 (A#7 DE) 81 .... ... | 9A00 .. ... . |
|  1724 | 0861 (B-2 A3) 41 .... 5E0 | 1C31 (G#4 B8) .. .... A20 | 3863 (G#5 C4) 17 .... ... | 9B00 .. ... . |
|  1725 | ....  ... ..  40 .... 650 | 151F (D#4 B3) 20 .... 9A0 | ....  ... ..  16 .... ... | 9C00 .. ... . |
|  1726 | ....  ... ..  .. .... 6B0 | 2386 (C-5 BC) .. .... 920 | ....  ... ..  .. .... ... | 9D00 .. ... . |
|  1727 | ....  ... ..  .. .... 710 | 1C31 (G#4 B8) .. .... 8A0 | ....  ... ..  .. .... ... | 9E00 .. ... . |
|  1728 | 03E0  A#1 96  41 .... 500 | 1A9C  G-4 B7  21 .... 400 | 0E18  G#3 AC  11 00A8 800 | .... .. ... . |
|  1729 | FAE0 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) 41 .... 430 | 3400 (G-5 C3) 81 .... ... | A000 .. ... . |
|  1730 | 03E0 (A#1 96) 41 .... 5E0 | 2386 (C-5 BC) .. .... 460 | 0A00 (D-3 A6) 41 .... ... | 9E00 .. ... . |
|  1731 | ....  ... ..  .. .... 650 | 1A9C (G-4 B7) .. .... 490 | 0800 (B-2 A3) 40 .... ... | 9C00 .. ... . |
|  1732 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... 4C0 | 0600 (F#2 9E) .. .... ... | 9A00 .. ... . |
|  1733 | ....  ... ..  .. .... 710 | 1A9C (G-4 B7) 21 .... 4F0 | 0400 (B-1 97) .. .... ... | 9800 .. ... . |
|  1734 | ....  ... ..  .. .... 770 | ....  ... ..  .. .... 520 | 0500 (D-2 9A) .. .... ... | 9600 .. ... . |
|  1735 | ....  ... ..  .. .... 7C0 | 2A3E (D#5 BF) .. .... 5A0 | 0600 (F#2 9E) .. .... ... | 9400 .. ... . |
|  1736 | ....  ... ..  .. .... 810 | 2386 (C-5 BC) .. .... 620 | 0500 (D-2 9A) .. .... ... | 9200 .. ... . |
|  1737 | ....  ... ..  40 .... 860 | 1A9C (G-4 B7) .. .... 6A0 | 0400 (B-1 97) .. .... ... | 9000 .. ... . |
|  1738 | ....  ... ..  .. .... 8C0 | 2A3E (D#5 BF) .. .... 720 | 0500 (D-2 9A) .. .... ... | 8E00 .. ... . |
|  1739 | ....  ... ..  .. .... 920 | 2386 (C-5 BC) .. .... 7A0 | ....  ... ..  .. .... ... | 8C00 .. ... . |
|  1740 | 03E0  A#1 96  41 .... 500 | 1A9C (G-4 B7) .. .... 820 | 3863  G#5 C4  17 0088 000 | 8A00 .. ... . |
|  1741 | FAE0 (A#7 DE) 81 .... 570 | 2A3E (D#5 BF) .. .... 8A0 | FA63 (A#7 DE) 81 .... ... | 8800 .. ... . |
|  1742 | 03E0 (A#1 96) 41 .... 5E0 | 2386 (C-5 BC) .. .... 920 | 3863 (G#5 C4) 17 .... ... | 8600 .. ... . |
|  1743 | ....  ... ..  .. .... 650 | 1A9C (G-4 B7) .. .... 9A0 | ....  ... ..  16 .... ... | 8400 .. ... . |
|  1744 | ....  ... ..  .. .... 6B0 | 2A3E (D#5 BF) .. .... A20 | ....  ... ..  .. .... ... | 8200 .. ... . |
|  1745 | ....  ... ..  .. .... 710 | 2386 (C-5 BC) .. .... AA0 | ....  ... ..  .. .... ... | 8000 .. ... . |
|  1746 | ....  ... ..  .. .... 770 | 1A9C (G-4 B7) .. .... B20 | 3863  G#5 C4  17 .... ... | 7E00 .. ... . |
|  1747 | ....  ... ..  .. .... 7C0 | 2A3E (D#5 BF) .. .... BA0 | FA63 (A#7 DE) 81 .... ... | 7C00 .. ... . |
