Load address: $A000 Init address: $A000 Play address: $A04E
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|    94 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|    95 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|    96 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|    97 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|    98 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|    99 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CD0 (- 0008) .. .... ... | .... .. ... . |
|   100 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CC8 (- 0008) .. .... ... | .... .. ... . |
|   101 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CC0 (- 0008) .. .... ... | .... .. ... . |
|   102 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CD8  G-3 AB  21 .... ... | .... .. ... . |
|   103 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   104 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   105 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   106 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   107 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   108 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   109 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   110 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   111 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CD0 (- 0008) .. .... ... | .... .. ... . |
|   112 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CC8 (- 0008) .. .... ... | .... .. ... . |
|   113 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CC0 (- 0008) .. .... ... | .... .. ... . |
|   114 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CD8  G-3 AB  21 .... ... | .... .. ... . |
|   115 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   116 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   117 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   118 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   119 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   120 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0CD8  G-3 AB  21 .... ... | .... .. ... . |
|   121 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   122 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   123 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   124 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   125 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   126 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 099F  D-3 A6  21 .... ... | .... .. ... . |
|   127 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   128 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   129 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   130 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   131 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   132 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0B72  F-3 A9  21 .... ... | .... .. ... . |
|   133 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   134 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   135 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   136 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   137 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   138 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 099F  D-3 A6  21 .... ... | .... .. ... . |
|   139 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   140 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   141 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   142 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   143 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   144 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A3C  D#3 A7  21 .... ... | .... .. ... . |
|   145 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   146 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   147 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   148 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   149 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   150 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A3C  D#3 A7  21 .... ... | .... .. ... . |
|   151 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   152 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   153 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   154 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   155 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   156 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A3C  D#3 A7  21 .... ... | .... .. ... . |
|   157 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   158 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   159 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   160 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   161 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   162 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A3C  D#3 A7  21 .... ... | .... .. ... . |
